word	symbol	source	hgnc_symbol	entrez
Frizzled	Frizzled	bioentities_symbol	FZD9	8326
G-alpha	Galpha	bioentities_symbol	GNA11	2767
G-alpha	Galpha	bioentities_symbol	GNAL	2774
RXR	RXR	bioentities_symbol	RXRG	6258
SHC3	SHC3	hgnc_symbol	SHC3	53358
G-alpha	Galpha	bioentities_symbol	GNAQ	2776
PBX	PBX	bioentities_symbol	PBX2	5089
PBX	PBX	bioentities_symbol	PBX4	80714
MEK1/2	MEK2	hgnc_alias_symbol	MAP2K2	5605
PDE	PDE	bioentities_symbol	PDE4B	5142
G-alpha	Galpha	bioentities_symbol	GNAZ	2781
G-alpha	Galpha	bioentities_symbol	GNAT3	346562
G-alpha	Galpha	bioentities_symbol	GNA14	9630
PKC	PKC	bioentities_symbol	PRKD3	23683
C-Jun/c-Fos	c-fos	hgnc_alias_symbol	FOS	2353
G-alpha	Galpha	bioentities_symbol	GNAI3	2773
COREST	COREST	hgnc_alias_symbol	RCOR1	23186
E2F3	E2F3	hgnc_symbol	E2F3	1871
ECR/ABL	ABL	hgnc_alias_symbol	MTTP	4547
PDE	PDE	bioentities_symbol	PDE3A	5139
G-alpha	Galpha	bioentities_symbol	GNAT1	2779
G-alpha	Galpha	bioentities_symbol	GNAT2	2780
PKC	PKC	bioentities_symbol	PRKCZ	5590
PLZF/RARalpha	RARA	hgnc_symbol	RARA	5914
PLZF/RARalphafusionprotein	PLZF	hgnc_alias_symbol	ZBTB16	7704
FosB/Juns	FOSB	hgnc_symbol	FOSB	2354
Fra-1	fra-1	hgnc_alias_symbol	FOSL1	8061
Frizzled	Frizzled	bioentities_symbol	FZD1	8321
C-Jun/c-Fos	c-Jun	hgnc_alias_symbol	JUN	3725
PRX	PRX	hgnc_symbol	PRX	57716
N-Ras	N-ras	hgnc_alias_symbol	NRAS	4893
p66alpha	p66alpha	hgnc_alias_symbol	GATAD2A	54815
Frizzled	Frizzled	bioentities_symbol	FZD10	11211
Frizzled	Frizzled	bioentities_symbol	FZD2	2535
Frizzled	Frizzled	bioentities_symbol	FZD5	7855
RGS18	RGS18	hgnc_symbol	RGS18	64407
RPE65	RPE65	hgnc_symbol	RPE65	6121
RPS19	RPS19	hgnc_symbol	RPS19	6223
RPS25	RPS25	hgnc_symbol	RPS25	6230
RPS27	RPS27	hgnc_symbol	RPS27	6232
RPS3	RPS3	hgnc_symbol	RPS3	6188
RXR	RXR	bioentities_symbol	RXRA	6256
RXR	RXR	bioentities_symbol	RXRB	6257
(MMP-	MMP	bioentities_symbol	MMP1	4312
(MMP-	MMP	bioentities_symbol	MMP2	4313
Sin3A	SIN3A	hgnc_symbol	SIN3A	25942
G-alpha	Galpha	bioentities_symbol	GNAS	2778
SLC18A3	SLC18A3	hgnc_symbol	SLC18A3	6572
sos	SOS	bioentities_symbol	SOS1	6654
sos	SOS	bioentities_symbol	SOS2	6655
WNT	WNT	bioentities_symbol	WNT7A	7476
WNT	WNT	bioentities_symbol	WNT7B	7477
WNT	WNT	bioentities_symbol	WNT8A	7478
G-alpha	Galpha	bioentities_symbol	GNA15	2769
G-alpha	Galpha	bioentities_symbol	GNAI1	2770
G-alpha	Galpha	bioentities_symbol	GNAI2	2771
PKC	PKC	bioentities_symbol	PRKCA	5578
DYRK3	DYRK3	hgnc_symbol	DYRK3	8444
PKC	PKC	bioentities_symbol	PRKCG	5582
ENO	ENO	bioentities_symbol	ENO4	387712
ENO	ENO	bioentities_symbol	ENO1	2023
ENO	ENO	bioentities_symbol	ENO2	2026
ZAK	ZAK	hgnc_alias_symbol	MAP3K20	51776
ZAP70	ZAP70	hgnc_symbol	ZAP70	7535
WNT	WNT	bioentities_symbol	WNT3A	89780
(MMP-7)	MMP7	hgnc_symbol	MMP7	4316
PML/RARalphafusionprotein	PML	hgnc_symbol	PML	5371
PPP2R2A	PPP2R2A	hgnc_symbol	PPP2R2A	5520
PRMT1	PRMT1	hgnc_symbol	PRMT1	3276
NOXA	NOXA	hgnc_alias_symbol	PMAIP1	5366
ILK	ILK	hgnc_symbol	ILK	3611
<-Jun/c-fos	JUN	hgnc_symbol	JUN	3725
PBX	PBX	bioentities_symbol	PBX3	5090
PBX	PBX	bioentities_symbol	PBX1	5087
RCC	RCC	hgnc_prev_symbol	XRCC1	7515
MCT-1	MCT-1	hgnc_alias_symbol	MCTS1	28985
MED2	MED2	hgnc_alias_symbol	MED29	55588
Tubulin	Tubulin	bioentities_symbol	TUBB2A	7280
Tubulin	Tubulin	bioentities_symbol	TUBG1	7283
Mi-2beta	Mi-2b	hgnc_alias_symbol	CHD4	1108
(MMP-	MMP	bioentities_symbol	MMP28	79148
(MMP-	MMP	bioentities_symbol	MMP24	10893
(MMP-	MMP	bioentities_symbol	MMP21	118856
Tubulin	Tubulin	bioentities_symbol	TUBB6	84617
Tubulin	Tubulin	bioentities_symbol	TUBA1B	10376
USP34	USP34	hgnc_symbol	USP34	9736
SLC14A2	SLC14A2	hgnc_symbol	SLC14A2	8170
WNT	WNT	bioentities_symbol	WNT4	54361
(MMP-	MMP	bioentities_symbol	MMP3	4314
(MMP-	MMP	bioentities_symbol	MMP7	4316
(MMP-	MMP	bioentities_symbol	MMP8	4317
(MMP-	MMP	bioentities_symbol	MMP9	4318
(MMP-	MMP	bioentities_symbol	MMP10	4319
(MMP-	MMP	bioentities_symbol	MMP11	4320
SP1/SP3	SP3	hgnc_symbol	SP3	6670
SP1/SP3complex	SP1	hgnc_symbol	SP1	6667
GPCR	GPC-R	hgnc_alias_symbol	NMUR1	10316
PKC	PKC	bioentities_symbol	PRKCB	5579
PKC	PKC	bioentities_symbol	PRKCD	5580
PKC	PKC	bioentities_symbol	PRKCH	5583
PKC	PKC	bioentities_symbol	PRKCI	5584
PKC	PKC	bioentities_symbol	PRKCQ	5588
HGF	HGF	hgnc_symbol	HGF	3082
HLA-B	HLA-B	hgnc_symbol	HLA-B	3106
HNF3	HNF-3	hgnc_alias_symbol	FOXM1	2305
HOXB1	HOXB1	hgnc_symbol	HOXB1	3211
MTA1	MTA1	hgnc_symbol	MTA1	9112
MTA2	MTA2	hgnc_symbol	MTA2	9219
NEUROD6	NEUROD6	hgnc_symbol	NEUROD6	63974
NKD1	NKD1	hgnc_symbol	NKD1	85407
IKK-gamma	IKK-gamma	hgnc_alias_symbol	IKBKG	8517
Tubulin	Tubulin	bioentities_symbol	TUBG2	27175
Tubulin	Tubulin	bioentities_symbol	TUBB2B	347733
RAR	RAR	bioentities_symbol	RARB	5915
<-Jun/c-fos	c-fos	hgnc_alias_symbol	FOS	2353
MAP3K3	MAP3K3	hgnc_symbol	MAP3K3	4215
Tubulin	Tubulin	bioentities_symbol	TUBA4A	7277
Tubulin	Tubulin	bioentities_symbol	TUBA3C	7278
WNT	WNT	bioentities_symbol	WNT3	7473
WNT	WNT	bioentities_symbol	WNT5A	7474
Tubulin	Tubulin	bioentities_symbol	TUBA1A	7846
Tubulin	Tubulin	bioentities_symbol	TUBAL3	79861
Tubulin	Tubulin	bioentities_symbol	TUBB1	81027
Survivin	survivin	hgnc_alias_symbol	BIRC5	332
TAP1	TAP1	hgnc_symbol	TAP1	6890
GSK3	GSK3	bioentities_symbol	GSK3B	2932
PKC	PKC	bioentities_symbol	PRKCE	5581
VEGF-D	VEGF-D	hgnc_alias_symbol	VEGFD	2277
GSK3beta	GSK3B	hgnc_symbol	GSK3B	2932
WNT	WNT	bioentities_symbol	WNT1	7471
WNT	WNT	bioentities_symbol	WNT2	7472
(MMP-	MMP	bioentities_symbol	MMP20	9313
MMP-26	MMP26	hgnc_symbol	MMP26	56547
WNT	WNT	bioentities_symbol	WNT16	51384
(MMP-	MMP	bioentities_symbol	MMP12	4321
(MMP-	MMP	bioentities_symbol	MMP13	4322
HSP90	HSP90	bioentities_symbol	HSP90AB1	3326
Tubulin	Tubulin	bioentities_symbol	TUBB4A	10382
Tubulin	Tubulin	bioentities_symbol	TUBB4B	10383
Tubulin	Tubulin	bioentities_symbol	TUBA3E	112714
GSK3alpha/beta	GSK3A	hgnc_symbol	GSK3A	2931
Tubulin	Tubulin	bioentities_symbol	TUBB	203068
(MMP-	MMP	bioentities_symbol	MMP25	64386
(MMP-	MMP	bioentities_symbol	MMP23B	8510
TRRAP	TRRAP	hgnc_symbol	TRRAP	8295
(tryptase	Tryptase	bioentities_symbol	TPSG1	25823
H-Ras	HRAS	hgnc_symbol	HRAS	3265
HSP90	HSP90	bioentities_symbol	HSP90B1	7184
HSP90	HSP90	bioentities_symbol	TRAP1	10131
Tubulin	Tubulin	bioentities_symbol	TUBA1C	84790
(MMP-	MMP	bioentities_symbol	MMP14	4323
(MMP-	MMP	bioentities_symbol	MMP15	4324
(MMP-	MMP	bioentities_symbol	MMP16	4325
Tubulin	Tubulin	bioentities_symbol	TUBD1	51174
TOP2	TOP2	bioentities_symbol	TOP2A	7153
Tubulin	Tubulin	bioentities_symbol	TUBE1	51175
Tubulin	Tubulin	bioentities_symbol	TUBA8	51807
(MMP-	MMP	bioentities_symbol	MMP27	64066
WNT	WNT	bioentities_symbol	WNT9A	7483
(tryptase	Tryptase	bioentities_symbol	TPSD1	23430
(tryptase	Tryptase	bioentities_symbol	TPSB2	64499
WNT	WNT	bioentities_symbol	WNT6	7475
GSK3	GSK3	bioentities_symbol	GSK3A	2931
Tubulin	Tubulin	bioentities_symbol	TUBB3	10381
TOP2	TOP2	bioentities_symbol	TOP2B	7155
TOP2beta	TOP2B	hgnc_symbol	TOP2B	7155
WNT	WNT	bioentities_symbol	WNT10B	7480
Tubulin	Tubulin	bioentities_symbol	TUBA3D	113457
WNT	WNT	bioentities_symbol	WNT9B	7484
WNT	WNT	bioentities_symbol	WNT10A	80326
(tryptase	Tryptase	bioentities_symbol	TPSAB1	7177
WNT	WNT	bioentities_symbol	WNT11	7481
WNT	WNT	bioentities_symbol	WNT8B	7479
(MMP-	MMP	bioentities_symbol	MMP17	4326
(MMP-	MMP	bioentities_symbol	MMP19	4327
WNT	WNT	bioentities_symbol	WNT5B	81029
WNT	WNT	bioentities_symbol	WNT2B	7482
